Name                                                                  | Status                                              | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time         | PreProc Status                | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence                  | MUS Status                     | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_rankfunc58_unsigned_64                                    | MUS timed out                                       | 4116 / 0 / 2470     | 3604 / 0 / 2470     | 10763 / 0 / 5564     | 4.74 / 2.36 / 1.6      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 266.43 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_sortnetsort9.AE.stepl.004                                 | Preproc finished unsolved, FG skipped, MUS finished | 3231 / 0 / 905      | 2639 / 0 / 905      | 5398 / 0 / 1044      | 1.99 / 1.27 / 0.4      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 4.62 sec, ONE          | MUS Finished after 0 rounds    |                                                         | 300.59     
QBFEval2018_small-equiv-fixpoint-2                                    | MUS timed out                                       | 5023 / 0 / 3295     | 4927 / 0 / 3295     | 16527 / 0 / 7288     | 4.46 / 2.37 / 1.16     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 109.73 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stay24n.sat                                               | MUS timed out                                       | 8373 / 0 / 6329     | 8322 / 0 / 6328     | 24907 / 0 / 13113    | 4.08 / 1.36 / 1.51     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 628.84 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_sortnetsort10.AE.stepl.004                                | Preproc finished unsolved, FG skipped, MUS finished | 4101 / 0 / 1110     | 3345 / 0 / 1110     | 6844 / 0 / 1265      | 2.6 / 1.64 / 0.55      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 105.78 sec, ONE        | MUS Finished after 0 rounds    |                                                         | 625.97     
QBFEval2018_query49_ntrivil_1344n                                     | MUS timed out                                       | 2236 / 0 / 1274     | 2146 / 0 / 1274     | 7380 / 0 / 1526      | 3.58 / 2.13 / 0.85     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 99.93 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_query05_query31_1344n                                     | MUS timed out                                       | 597 / 0 / 290       | 531 / 0 / 290       | 1727 / 0 / 314       | 1.32 / 0.79 / 0.32     | PreProc-ed 3 rounds           |                   |                    |                  | 0 iters, 11.99 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_rankfunc54_signed_64                                      | Preproc Solved, FG skipped.                         | 5278 / 0 / 5278     | 4766 / 0 / 4766     | 13934 / 0 / 13933    | 0.84 / 0.0 / 0.77      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2018_query71_query31_1344n                                     | FG timed out                                        | 2869 / 0 / 1514     | 2761 / 0 / 1514     | 10224 / 0 / 1595     | 4.95 / 2.37 / 1.49     | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_usb-phy-fixpoint-2                                        | MUS timed out                                       | 3673 / 0 / 2339     | 3172 / 0 / 2339     | 10451 / 0 / 5577     | 9.64 / 3.68 / 3.32     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 121.03 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_query34_query42_1344n                                     | MUS timed out                                       | 1190 / 0 / 799      | 1116 / 0 / 799      | 2717 / 0 / 761       | 2.3 / 1.13 / 0.69      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 50.66 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_eequery_query64_1344n                                     | MUS timed out                                       | 968 / 0 / 604       | 869 / 0 / 604       | 2133 / 0 / 547       | 1.57 / 0.95 / 0.38     | PreProc-ed 3 rounds           |                   |                    |                  | 0 iters, 24.46 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Arithmetic_ceiling1024                                                | Preproc Solved, FG skipped.                         | 10574 / 0 / 10574   | 8526 / 0 / 8526     | 31113 / 0 / 31112    | 3.74 / 0.0 / 2.45      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
