Name                                                                  | Status                                             | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time          | PreProc Status                  | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_query60_query10_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 2780 / 0 / 1665     | 2647 / 0 / 1665     | 8936 / 0 / 1657      | 4.8 / 0.0 / 3.4         | PreProc-ed 5 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_query42_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 10043 / 0 / 6092    | 9863 / 0 / 6092     | 53216 / 0 / 5868     | 9.5 / 0.0 / 6.86        | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.37       
QBFEval2018_small-synabs-fixpoint-10                                  | Preproc finished unsolved, FG skipped, MUS skipped | 2138 / 0 / 1382     | 1874 / 0 / 1382     | 6391 / 0 / 3488      | 3.06 / 0.0 / 2.18       | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_stmt17_82_98                                              | Preproc finished unsolved, FG skipped, MUS skipped | 12004 / 0 / 9485    | 11467 / 0 / 9317    | 47114 / 0 / 33098    | 16.77 / 0.0 / 11.56     | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_small-swap1-fixpoint-10                                   | Preproc finished unsolved, FG skipped, MUS skipped | 3126 / 0 / 1596     | 2466 / 0 / 1596     | 9031 / 0 / 4643      | 4.29 / 0.0 / 3.09       | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_stmt19_71_95                                              | Preproc finished unsolved, FG skipped, MUS skipped | 10264 / 0 / 8278    | 9756 / 0 / 8122     | 40046 / 0 / 29013    | 16.4 / 0.0 / 11.46      | PreProc-ed 9 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2017_query30_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 2708 / 0 / 1899     | 2624 / 0 / 1899     | 7573 / 0 / 1839      | 2.19 / 0.0 / 1.73       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_Q_2-3_v-80-100_r-13.1                                     | Preproc finished unsolved, FG skipped, MUS skipped | 180 / 0 / 0         | 100 / 0 / 0         | 1300 / 0 / 0         | 0.32 / 0.0 / 0.28       | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_stmt21_71_354                                             | Preproc finished unsolved, FG skipped, MUS skipped | 3293 / 0 / 2015     | 3033 / 0 / 1969     | 11042 / 0 / 5126     | 8.59 / 0.0 / 5.74       | PreProc-ed 11 rounds            |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_stmt21_84_215                                             | Preproc finished unsolved, FG skipped, MUS skipped | 2144 / 0 / 1419     | 1968 / 0 / 1390     | 6912 / 0 / 3836      | 1.61 / 0.0 / 1.12       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2017_query34_query11_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 875 / 0 / 601       | 809 / 0 / 601       | 1915 / 0 / 562       | 1.6 / 0.0 / 1.13        | PreProc-ed 5 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_floor128                                                  | Preproc Solved, FG skipped.                        | 1135 / 0 / 1135     | 879 / 0 / 879       | 3116 / 0 / 3115      | 0.23 / 0.0 / 0.2        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_stmt17_78_94                                              | Preproc finished unsolved, FG skipped, MUS skipped | 11134 / 0 / 8909    | 10626 / 0 / 8753    | 43580 / 0 / 31236    | 18.17 / 0.0 / 12.5      | PreProc-ed 9 rounds             |                   |                    |                  |                |            |                                                         | 0.27       
QBFEval2018_ltl2dpa_C26_comp2_REAL.sat                                | Preproc finished unsolved, FG skipped, MUS skipped | 6644 / 0 / 4620     | 6317 / 0 / 4620     | 19424 / 0 / 10216    | 3.28 / 0.0 / 2.54       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_query33_query51_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 907 / 0 / 633       | 841 / 0 / 633       | 1995 / 0 / 609       | 1.0 / 0.0 / 0.75        | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
Disjunctive_Decomposition_bobtuint11neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                        | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.35 / 0.0 / 0.3        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_rankfunc57_unsigned_64                                    | Preproc finished unsolved, FG skipped, MUS skipped | 3530 / 0 / 2138     | 3146 / 0 / 2138     | 9655 / 0 / 5096      | 1.37 / 0.0 / 1.03       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_decomposition128                                          | Preproc Solved, FG skipped.                        | 1145 / 0 / 1145     | 1017 / 0 / 1017     | 3154 / 0 / 3153      | 0.19 / 0.0 / 0.15       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_query36_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1182 / 0 / 802      | 1108 / 0 / 802      | 2703 / 0 / 793       | 0.92 / 0.0 / 0.72       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_usb-phy-fixpoint-2                                        | Preproc finished unsolved, FG skipped, MUS skipped | 3673 / 0 / 2339     | 3172 / 0 / 2339     | 10451 / 0 / 5577     | 10.02 / 0.0 / 7.19      | PreProc-ed 5 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_nxquery_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 618 / 0 / 351       | 556 / 0 / 351       | 1647 / 0 / 343       | 0.43 / 0.0 / 0.36       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_beemskbn1f1_c0to7.sat                                     | Preproc finished unsolved, FG skipped, MUS skipped | 34863 / 0 / 23111   | 34323 / 0 / 23111   | 102404 / 0 / 37752   | 3.48 / 0.0 / 2.24       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.5        
QBFEval2018_query51_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1034 / 0 / 695      | 960 / 0 / 695       | 2435 / 0 / 655       | 0.56 / 0.0 / 0.46       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
Disjunctive_Decomposition_kenflashp01_all_bit_differing_from_cycle    | Preproc Solved, FG skipped.                        | 304 / 0 / 304       | 247 / 0 / 247       | 925 / 0 / 924        | 0.21 / 0.0 / 0.17       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_rankfunc59_signed_64                                      | Preproc finished unsolved, FG skipped, MUS skipped | 5145 / 0 / 3054     | 4505 / 0 / 3054     | 13523 / 0 / 7062     | 2.49 / 0.0 / 1.96       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_stmt19_64_87                                              | Preproc finished unsolved, FG skipped, MUS skipped | 8524 / 0 / 7233     | 8074 / 0 / 7090     | 32978 / 0 / 26276    | 21.53 / 0.0 / 14.6      | PreProc-ed 18 rounds            |                   |                    |                  |                |            |                                                         | 0.36       
QBFEval2018_query51_query57_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1001 / 0 / 646      | 931 / 0 / 646       | 2391 / 0 / 627       | 0.78 / 0.0 / 0.46       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_Q_2-3_v-80-100_r-11.8                                     | Preproc finished unsolved, FG skipped, MUS skipped | 180 / 0 / 0         | 100 / 0 / 0         | 1100 / 0 / 0         | 0.18 / 0.0 / 0.17       | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         | 0.24       
QBFEval2018_small-equiv-fixpoint-3                                    | Preproc finished unsolved, FG skipped, MUS skipped | 7038 / 0 / 4602     | 6910 / 0 / 4602     | 23169 / 0 / 10177    | 4.46 / 0.0 / 3.22       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_itc-b13-fixpoint-1                                        | Preproc finished unsolved, FG skipped, MUS skipped | 805 / 0 / 689       | 703 / 0 / 679       | 2190 / 0 / 2139      | 0.31 / 0.0 / 0.25       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
