Name                                                                  | Status                      | T / B / K Vars       | T / B / K QVars      | T / B / K Clauses       | T / B / K Time            | PreProc Status                 | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence                | MUS Status                   | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
Disjunctive_Decomposition_pdtpmsrotate32_all_bit_differing_from_cycle | Preproc Solved, FG skipped. | 591 / 4 / 587        | 461 / 4 / 457        | 1893 / 10 / 1882        | 0.56 / 0.45 / 0.08        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_small-pipeline-fixpoint-8                                 | FG timed out                | 14639 / 0 / 8487     | 12423 / 0 / 8487     | 41707 / 0 / 19340       | 17.33 / 9.29 / 6.71       | PreProc-ed 3 rounds            | 2.46 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_rankfunc34_unsigned_64                                    | Preproc Solved, FG skipped. | 2946 / 10 / 2936     | 2690 / 10 / 2680     | 7905 / 10 / 7894        | 1.41 / 0.6 / 0.65         | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
Disjunctive_Decomposition_bobtuint22neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped. | 1415 / 4 / 1411      | 1203 / 4 / 1199      | 4588 / 10 / 4577        | 1.07 / 0.87 / 0.13        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
Disjunctive_Decomposition_eijkbs3330_all_bit_differing_from_cycle     | FG timed out                | 1043 / 4 / 291       | 797 / 4 / 291        | 3578 / 10 / 455         | 2.28 / 1.59 / 0.57        | PreProc-ed 2 rounds            | 0.06 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_usb-phy-fixpoint-1                                        | FG timed out                | 1630 / 0 / 911       | 1296 / 0 / 911       | 4395 / 0 / 2107         | 5.06 / 3.09 / 1.68        | PreProc-ed 3 rounds            | 0.11 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_sortnetsort9.AE.stepl.006                                 | FG timed out                | 4837 / 216 / 1137    | 3949 / 216 / 1137    | 8088 / 216 / 1346       | 4.64 / 3.47 / 0.95        | PreProc-ed 2 rounds            | 1.91 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query49_ntrivil_1344n                                     | FG timed out                | 2236 / 1 / 1273      | 2146 / 1 / 1273      | 7380 / 1 / 1525         | 5.5 / 3.66 / 1.57         | PreProc-ed 2 rounds            | 0.18 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_ctrl.e#1.a#3.E#116.A#48.c#.w#7.s#56.asp                   | FG timed out                | 6659 / 1 / 5219      | 6543 / 1 / 5219      | 19486 / 3 / 11056       | 4.06 / 2.37 / 1.24        | PreProc-ed 2 rounds            | 0.32 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_rankfunc48_unsigned_64                                    | Preproc Solved, FG skipped. | 5846 / 24 / 5822     | 5206 / 24 / 5182     | 16122 / 31 / 16090      | 5.0 / 3.4 / 1.32          | PreProc-ed 2 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_stmt28_73_85                                              | FG timed out                | 9829 / 141 / 7541    | 9379 / 106 / 7410    | 38279 / 894 / 24952     | 24.3 / 13.34 / 9.02       | PreProc-ed 7 rounds            | 0.63 sec          |                    |                  |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_bobtuint07neg_all_bit_differing_from_cycle  | FG timed out                | 1415 / 4 / 619       | 1203 / 4 / 619       | 4589 / 10 / 1148        | 5.29 / 3.63 / 1.38        | PreProc-ed 4 rounds            | 0.08 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query34_query42_1344n                                     | FG timed out                | 1190 / 17 / 782      | 1116 / 17 / 782      | 2717 / 17 / 744         | 3.45 / 2.41 / 0.87        | PreProc-ed 4 rounds            | 0.04 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query71_query31_1344n                                     | FG timed out                | 2869 / 1 / 1512      | 2761 / 1 / 1512      | 10224 / 1 / 1592        | 7.6 / 4.76 / 2.4          | PreProc-ed 3 rounds            | 0.26 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt21_84_215                                             | FG timed out                | 2144 / 1 / 1418      | 1968 / 1 / 1389      | 6912 / 1 / 3835         | 3.72 / 2.35 / 1.08        | PreProc-ed 3 rounds            | 0.07 sec          | 15 / 10 / 9.25252  | 0.02 sec         | 6 iters, 0.59 sec, NonTrivial |                              |                                                         | 10.0       
QBFEval2017_rankfunc55_signed_64                                      | FG timed out                | 2315 / 8 / 1421      | 2059 / 8 / 1421      | 6215 / 8 / 3486         | 1.65 / 1.03 / 0.49        | PreProc-ed 2 rounds            | 0.08 sec          |                    |                  |                               |                              |                                                         | 10.0       
Factorization_factorization10                                         | MUS timed out               | 150 / 17 / 65        | 140 / 17 / 65        | 485 / 57 / 103          | 0.49 / 0.25 / 0.23        | PreProc-ed 2 rounds            | 0.01 sec          | 2 / 2 / 0.164146   | 0.0 sec          | 5 iters, 0.04 sec, NonTrivial | MUS TimedOut after 21 rounds | 9.26 / 0.32 / 485 / 5280                                | 10.0       
