Name                                                                  | Status                                              | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time         | PreProc Status                | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status                     | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2018_small-synabs-fixpoint-3                                   | MUS timed out                                       | 619 / 0 / 449       | 523 / 0 / 449       | 1785 / 0 / 1224      | 1.09 / 0.29 / 0.55     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_query01_query42_1344n                                     | MUS timed out                                       | 738 / 0 / 403       | 664 / 0 / 403       | 1995 / 0 / 395       | 1.13 / 0.54 / 0.45     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Arithmetic_intermediate64                                             | MUS timed out                                       | 638 / 0 / 255       | 510 / 0 / 255       | 1844 / 0 / 209       | 4.63 / 2.59 / 1.1      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt21_143_403                                            | MUS timed out                                       | 4057 / 4 / 2603     | 3777 / 4 / 2552     | 13689 / 16 / 6831    | 3.85 / 1.74 / 1.18     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_stmt50_343_392                                            | MUS timed out                                       | 5713 / 4 / 3930     | 5443 / 4 / 3891     | 19441 / 16 / 10786   | 5.55 / 2.12 / 1.91     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_kenflashp01_all_bit_differing_from_cycle    | Preproc Solved, FG skipped.                         | 304 / 0 / 304       | 247 / 0 / 247       | 925 / 0 / 924        | 0.09 / 0.0 / 0.07      | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2017_ltl2dba_Q4_comp4_REAL.sat                                 | MUS timed out                                       | 35339 / 0 / 17828   | 34254 / 0 / 17828   | 118338 / 0 / 34498   | 11.28 / 4.31 / 4.13    | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_Q_2-3_v-80-100_r-11.4                                     | MUS timed out                                       | 180 / 0 / 0         | 100 / 0 / 0         | 1100 / 0 / 0         | 0.33 / 0.22 / 0.07     | PreProc-ed 1 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt19_352_359                                            | MUS timed out                                       | 5626 / 4 / 4300     | 5366 / 4 / 4256     | 19036 / 16 / 12796   | 6.42 / 1.62 / 2.78     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Arithmetic_subtraction32                                              | Preproc Solved, FG skipped.                         | 282 / 0 / 282       | 218 / 0 / 218       | 762 / 0 / 761        | 0.28 / 0.0 / 0.2       | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2017_sdlx-fixpoint-4                                           | MUS timed out                                       | 6607 / 0 / 5633     | 6270 / 0 / 5633     | 19598 / 0 / 13713    | 4.44 / 1.83 / 1.49     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_ctrl.e#1.a#3.E#128.A#48.c#.w#9.s#1.asp                    | MUS timed out                                       | 9391 / 0 / 7335     | 9263 / 0 / 7335     | 27646 / 0 / 15386    | 4.18 / 1.5 / 1.41      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
