Name                                                                  | Status                                             | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time          | PreProc Status                | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_sortnetsort10.AE.stepl.005                                | Preproc finished unsolved, FG skipped, MUS skipped | 5121 / 0 / 1385     | 4176 / 0 / 1385     | 8550 / 0 / 1579      | 5.46 / 3.71 / 0.9       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_intermediate256                                           | Preproc finished unsolved, FG skipped, MUS skipped | 2558 / 0 / 1023     | 2046 / 0 / 1023     | 7412 / 0 / 785       | 5.98 / 3.75 / 1.21      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_stmt22_320_370                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5306 / 6 / 3772     | 5046 / 6 / 3730     | 17907 / 24 / 10648   | 9.2 / 3.31 / 3.16       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_driver_d9y.sat                                            | Preproc finished unsolved, FG skipped, MUS skipped | 1242 / 0 / 790      | 1169 / 0 / 790      | 3669 / 0 / 1552      | 2.8 / 1.07 / 0.92       | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_stmt17_63_70                                              | Preproc finished unsolved, FG skipped, MUS skipped | 6784 / 67 / 5452    | 6450 / 34 / 5366    | 25910 / 69 / 18438   | 9.79 / 3.53 / 3.46      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_query48_exquery_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1957 / 0 / 970      | 1873 / 0 / 970      | 7054 / 0 / 986       | 4.99 / 2.32 / 1.44      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_small-swap1-fixpoint-5                                    | Preproc finished unsolved, FG skipped, MUS skipped | 1566 / 0 / 878      | 1206 / 0 / 878      | 4411 / 0 / 2694      | 2.48 / 1.3 / 0.74       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_eijkbs3330                                                | Preproc finished unsolved, FG skipped, MUS skipped | 1043 / 0 / 299      | 797 / 0 / 299       | 3578 / 0 / 461       | 4.12 / 1.78 / 1.16      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_eijkbs4863                                                | Preproc finished unsolved, FG skipped, MUS skipped | 1793 / 0 / 515      | 1537 / 0 / 515      | 6452 / 0 / 501       | 4.46 / 2.52 / 1.02      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_itc-b13-fixpoint-6                                        | Preproc finished unsolved, FG skipped, MUS skipped | 7562 / 142 / 6746   | 7180 / 142 / 6731   | 21744 / 296 / 18767  | 7.45 / 1.8 / 3.37       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_Q_2-3_v-80-100_r-11.0                                     | Preproc finished unsolved, FG skipped, MUS skipped | 180 / 0 / 0         | 100 / 0 / 0         | 1100 / 0 / 0         | 0.72 / 0.61 / 0.06      | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_query31_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1182 / 0 / 804      | 1108 / 0 / 804      | 2703 / 0 / 781       | 2.95 / 1.31 / 0.78      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_itc-b13-fixpoint-9                                        | Preproc finished unsolved, FG skipped, MUS skipped | 11615 / 206 / 10319 | 11065 / 206 / 10301 | 33474 / 430 / 28432  | 11.13 / 2.66 / 5.0      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.22       
QBFEval2017_stmt17_62_78                                              | Preproc finished unsolved, FG skipped, MUS skipped | 8089 / 67 / 6707    | 7697 / 34 / 6597    | 31211 / 69 / 23683   | 15.32 / 3.69 / 6.2      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_ctrl.e#1.a#3.E#116.A#48.c#.w#7.s#56.asp                   | Preproc finished unsolved, FG skipped, MUS skipped | 6659 / 0 / 5220     | 6543 / 0 / 5220     | 19486 / 0 / 11059    | 4.97 / 1.76 / 1.7       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
